,intensidadeVentoKM,temperatura,radiacao,idDireccVento,precAcumulada,intensidadeVento,humidade,pressao
21963,-99.0,8.8,-99.0,0,0.0,-99.0,23.0,-99.0
21964,-99.0,10.9,44.6,0,0.0,-99.0,44.0,-99.0
21965,-99.0,9.8,-99.0,0,0.0,-99.0,97.0,-99.0
21966,-99.0,12.3,0.0,0,0.0,-99.0,73.0,-99.0
21967,11.2,10.6,0.0,8,0.0,3.1,100.0,1026.7
21968,2.5,17.1,0.0,9,0.0,0.7,61.0,-99.0
21969,1.4,11.3,3.0,8,-99.0,0.4,100.0,1026.8
21970,11.5,18.0,-99.0,3,0.0,3.2,59.0,1028.0
21971,7.2,13.0,0.0,7,0.0,2.0,99.0,1028.0
21972,3.2,11.4,0.0,8,0.0,0.9,92.0,-99.0
21973,7.6,11.8,-99.0,7,0.0,2.1,100.0,-99.0
21974,-99.0,-99.0,0.0,0,-99.0,-99.0,98.0,-99.0
21975,7.2,12.6,-99.0,9,0.0,2.0,100.0,1024.5
21976,8.3,9.0,0.0,4,0.0,2.3,98.0,1025.0
21977,5.4,7.7,0.0,6,0.0,1.5,99.0,-99.0
21978,6.8,7.7,-99.0,8,0.0,1.9,100.0,-99.0
21979,4.3,13.6,0.0,8,0.1,1.2,95.0,-99.0
21980,1.1,12.0,0.0,4,-99.0,0.3,98.0,-99.0
21981,3.6,10.2,0.0,3,0.0,1.0,95.0,1026.2
21982,0.7,9.5,-99.0,1,-99.0,0.2,99.0,-99.0
21983,1.1,11.6,0.0,8,0.2,0.3,99.0,-99.0
21984,-99.0,-99.0,-99.0,0,0.0,-99.0,-99.0,-99.0
21985,1.1,10.5,0.0,0,0.2,0.3,99.0,-99.0
21986,-99.0,15.2,-99.0,0,-99.0,-99.0,81.0,-99.0
21987,6.8,9.3,-99.0,6,0.0,1.9,92.0,-99.0
21988,-99.0,15.4,-99.0,0,-99.0,-99.0,84.0,-99.0
21989,2.5,11.7,-99.0,1,0.1,0.7,100.0,-99.0
21990,3.6,9.7,0.0,6,0.0,1.0,93.0,-99.0
21991,5.0,8.5,-99.0,4,0.0,1.4,100.0,1026.6
21992,4.7,13.2,0.0,5,-99.0,1.3,97.0,-99.0
21993,3.6,11.5,0.0,5,0.0,1.0,83.0,1025.9
21994,1.4,13.6,-99.0,2,0.0,0.4,79.0,-99.0
21995,1.8,-99.0,0.3,4,0.4,0.5,-99.0,-99.0
21996,7.6,8.8,0.0,4,0.0,2.1,92.0,-99.0
21997,16.6,8.0,0.0,6,0.0,4.6,99.0,-99.0
21998,0.4,12.0,0.0,4,0.0,0.1,91.0,-99.0
21999,7.6,9.4,0.0,6,0.0,2.1,96.0,-99.0
22000,11.5,13.6,0.0,6,0.0,3.2,99.0,1027.4
22001,13.0,8.5,0.0,8,0.0,3.6,100.0,-99.0
22002,0.7,10.5,0.0,4,0.1,0.2,99.0,-99.0
22003,-99.0,9.3,-99.0,0,0.1,-99.0,99.0,-99.0
22004,1.8,10.8,0.0,7,0.0,0.5,84.0,-99.0
22005,5.4,14.0,-99.0,6,0.1,1.5,100.0,-99.0
22006,8.6,12.0,-99.0,7,0.0,2.4,77.0,-99.0
22007,7.2,13.5,2.4,5,0.0,2.0,98.0,1026.5
22008,6.1,-99.0,-99.0,7,0.0,1.7,-99.0,1028.0
22009,9.0,14.7,0.0,6,0.4,2.5,100.0,-99.0
22010,4.3,13.6,0.0,4,0.5,1.2,-99.0,-99.0
22011,4.0,13.6,0.3,5,0.4,1.1,97.0,-99.0
22012,10.4,14.7,-99.0,6,0.7,2.9,94.0,-99.0
22013,4.0,9.8,0.0,8,0.0,1.1,98.0,-99.0
22014,6.1,12.2,0.0,6,0.1,1.7,-99.0,-99.0
22015,4.3,14.0,0.0,5,0.2,1.2,98.0,1027.6
22016,2.2,13.3,1.1,6,0.0,0.6,100.0,-99.0
22017,0.4,14.0,0.0,3,0.0,0.1,96.0,-99.0
22018,1.1,-99.0,22.0,4,0.1,0.3,-99.0,-99.0
22019,4.3,13.6,0.0,6,0.0,1.2,100.0,1027.2
22020,7.9,13.7,0.0,7,0.1,2.2,100.0,-99.0
22021,8.3,17.9,0.0,5,0.0,2.3,83.0,1028.5
22022,35.6,18.4,0.0,7,1.1,9.9,83.0,1028.5
22023,9.0,16.7,-99.0,7,0.0,2.5,72.0,1030.0
22024,24.8,17.5,0.0,7,0.0,6.9,70.0,1029.7
22025,0.0,16.8,-99.0,0,0.0,0.0,75.0,1030.7
22026,18.7,17.1,0.0,7,0.0,5.2,61.0,1031.4
22027,11.2,-99.0,0.0,7,0.0,3.1,-99.0,-99.0
22028,25.2,18.1,-99.0,2,0.0,7.0,64.0,1028.6
22029,6.1,13.6,0.3,7,0.0,1.7,92.0,-99.0
22030,6.1,18.1,0.0,2,0.0,1.7,64.0,-99.0
22031,9.7,17.4,-99.0,2,0.0,2.7,64.0,1028.6
22032,-99.0,10.7,0.4,0,0.0,-99.0,77.0,-99.0
22033,5.4,14.3,0.0,6,0.0,1.5,88.0,-99.0
22034,6.1,11.8,0.0,7,0.0,1.7,99.0,-99.0
22035,2.5,9.7,0.0,8,0.0,0.7,95.0,-99.0
22036,4.7,13.5,3.6,8,0.0,1.3,96.0,-99.0
22037,11.9,9.6,-99.0,6,0.0,3.3,97.0,-99.0
22038,2.5,10.3,-99.0,4,-99.0,0.7,99.0,-99.0
22039,-99.0,9.8,-99.0,0,-99.0,-99.0,94.0,-99.0
22040,-99.0,9.1,-99.0,0,-99.0,-99.0,100.0,-99.0
22041,2.2,9.8,-99.0,2,0.1,0.6,-99.0,-99.0
22042,4.0,8.1,-99.0,5,0.2,1.1,99.0,-99.0
22043,28.4,9.6,-99.0,7,0.4,7.9,97.0,-99.0
22044,5.4,7.4,-99.0,6,0.2,1.5,100.0,-99.0
22045,15.8,10.0,-99.0,6,-99.0,4.4,100.0,-99.0
22046,14.4,13.4,0.0,5,0.1,4.0,98.0,1025.4
22047,2.9,9.3,0.0,5,0.0,0.8,92.0,-99.0
22048,7.6,13.2,0.0,5,0.5,2.1,100.0,1026.8
22049,1.1,6.6,0.0,9,0.0,0.3,93.0,-99.0
22050,26.3,7.7,0.0,2,0.0,7.3,99.0,-99.0
22051,6.1,11.9,0.0,3,0.0,1.7,100.0,1025.3
22052,6.1,12.3,0.0,9,0.0,1.7,74.0,1027.7
22053,-99.0,7.8,-99.0,0,-99.0,-99.0,100.0,-99.0
22054,3.6,9.1,0.0,7,0.0,1.0,100.0,1027.5
22055,11.5,12.8,0.0,9,0.0,3.2,100.0,1027.7
22056,12.2,11.1,0.0,8,0.0,3.4,82.0,1027.6
22057,-99.0,-99.0,0.0,6,0.0,-99.0,-99.0,-99.0
22058,7.6,12.0,0.0,7,0.0,2.1,100.0,-99.0
22059,0.4,10.6,0.0,7,0.0,0.1,98.0,1025.4
22060,36.7,7.7,0.0,7,0.0,10.2,100.0,-99.0
22061,5.0,11.8,0.0,6,0.0,1.4,92.0,1026.4
22062,6.1,9.1,0.0,5,0.0,1.7,100.0,-99.0
22063,1.8,13.0,-99.0,6,0.0,0.5,-99.0,-99.0
22064,4.0,9.3,0.0,7,0.0,1.1,89.0,1026.3
22065,16.6,8.7,-99.0,6,0.0,4.6,92.0,-99.0
22066,8.3,13.7,0.0,7,0.0,2.3,89.0,1027.9
22067,7.2,12.2,0.0,6,0.0,2.0,86.0,-99.0
22068,8.6,11.8,0.0,6,-99.0,2.4,96.0,-99.0
22069,13.0,14.7,-99.0,6,0.0,3.6,95.0,1027.4
22070,2.9,12.2,0.0,6,0.0,0.8,82.0,-99.0
22071,4.3,-99.0,0.0,7,0.0,1.2,84.0,-99.0
22072,0.0,9.9,0.0,7,0.0,0.0,88.0,-99.0
22073,5.4,10.6,0.0,7,0.0,1.5,90.0,-99.0
22074,1.1,8.2,0.0,8,0.0,0.3,100.0,-99.0
22075,19.1,-99.0,-99.0,7,-99.0,5.3,-99.0,-99.0
22076,4.3,10.3,0.2,8,0.0,1.2,88.0,-99.0
22077,0.7,7.5,-99.0,3,0.0,0.2,93.0,-99.0
22078,5.0,11.0,2.2,6,0.0,1.4,95.0,-99.0
22079,10.4,13.3,0.0,5,0.1,2.9,100.0,1024.7
22080,3.2,7.0,0.0,3,0.0,0.9,98.0,1027.5
22081,9.7,6.3,-99.0,5,-99.0,2.7,100.0,-99.0
22082,1.4,12.2,-99.0,4,0.0,0.4,88.0,-99.0
22083,-99.0,13.0,-99.0,0,0.0,-99.0,98.0,-99.0
22084,6.8,13.8,-99.0,4,0.6,1.9,94.0,-99.0
22085,0.7,11.3,-99.0,6,0.3,0.2,96.0,-99.0
22086,2.2,12.3,-99.0,8,0.0,0.6,95.0,-99.0
22087,0.4,12.6,-99.0,4,-99.0,0.1,96.0,-99.0
22088,5.0,12.1,-99.0,4,-99.0,1.4,94.0,-99.0
22089,4.0,10.6,0.0,7,-99.0,1.1,-99.0,-99.0
22090,2.9,10.7,-99.0,7,0.0,0.8,97.0,-99.0
22091,9.7,12.2,-99.0,8,0.0,2.7,81.0,-99.0
22092,3.6,9.8,0.0,6,0.0,1.0,88.0,1028.2
22093,6.1,10.8,-99.0,5,0.0,1.7,72.0,1029.2
22094,9.4,12.3,-99.0,8,0.0,2.6,64.0,1028.6
22095,13.0,13.3,-99.0,9,-99.0,3.6,71.0,1030.2
22096,18.4,9.8,-99.0,8,0.0,5.1,75.0,1029.6
22097,9.7,15.3,0.0,9,0.0,2.7,94.0,-99.0
22098,2.2,9.1,4.0,3,-99.0,0.6,81.0,1028.7
22099,2.5,9.7,2.4,6,0.0,0.7,86.0,1029.2
22100,13.0,18.6,-99.0,5,0.0,3.6,95.0,1034.7
22101,4.7,9.8,2.4,7,0.0,1.3,86.0,1029.9
22102,2.2,10.6,2.4,7,0.0,0.6,85.0,1029.6
22103,7.9,12.1,2.4,7,0.0,2.2,87.0,1029.4
22104,7.2,6.9,-99.0,8,0.0,2.0,82.0,1030.4
22105,18.7,12.4,0.0,8,0.0,5.2,71.0,-99.0
22106,21.6,11.5,-99.0,8,0.0,6.0,58.0,-99.0
22107,7.6,16.1,-99.0,7,0.0,2.1,74.0,-99.0
22108,1.1,13.5,-99.0,2,0.0,0.3,100.0,-99.0
22109,7.6,12.0,0.0,9,0.0,2.1,78.0,1030.2
22110,-99.0,12.5,-99.0,0,0.0,-99.0,77.0,-99.0
22111,23.4,19.2,0.2,3,0.0,6.5,70.0,-99.0
22112,23.4,6.6,0.0,8,0.0,6.5,82.0,-99.0
22113,5.8,16.3,-99.0,5,0.0,1.6,86.0,1031.7
22114,-99.0,14.9,0.0,0,0.0,-99.0,80.0,-99.0
22115,-99.0,17.0,0.2,0,0.0,-99.0,67.0,-99.0
22116,-99.0,4.2,0.0,0,0.0,-99.0,100.0,-99.0
22117,36.7,8.8,0.0,5,0.0,10.2,94.0,-99.0
22118,38.9,5.7,-99.0,2,0.0,10.8,100.0,-99.0
22119,-99.0,3.5,-99.0,0,0.0,-99.0,100.0,-99.0
22120,-99.0,10.9,45.8,0,0.0,-99.0,52.0,-99.0
22121,4.3,12.4,-99.0,5,0.0,1.2,80.0,-99.0
22122,4.3,16.2,-99.0,4,0.0,1.2,73.0,-99.0
22123,13.3,17.5,-99.0,2,0.0,3.7,67.0,-99.0
22124,-99.0,9.0,-99.0,0,0.0,-99.0,72.0,-99.0
22125,40.7,9.9,-99.0,2,0.0,11.3,100.0,-99.0
22126,11.5,9.5,0.0,6,0.0,3.2,99.0,-99.0
22127,-99.0,12.2,0.0,0,0.0,-99.0,75.0,-99.0
22128,4.0,18.4,-99.0,2,0.0,1.1,72.0,1029.9
22129,10.8,12.5,-99.0,3,0.0,3.0,76.0,-99.0
22130,7.6,16.3,-99.0,7,0.0,2.1,73.0,1030.4
22131,27.0,7.0,0.0,8,0.0,7.5,91.0,1026.7
22132,6.8,9.8,-99.0,5,0.0,1.9,87.0,-99.0
22133,0.7,16.3,0.0,8,0.0,0.2,73.0,-99.0
22134,1.4,9.6,3.0,6,-99.0,0.4,90.0,1030.2
22135,12.6,18.1,-99.0,3,0.0,3.5,60.0,1030.7
22136,6.1,11.3,0.0,1,0.0,1.7,87.0,1030.6
22137,2.9,10.6,0.7,4,0.0,0.8,81.0,-99.0
22138,10.1,6.6,0.0,6,0.0,2.8,90.0,-99.0
22139,16.6,9.7,-99.0,8,0.0,4.6,79.0,-99.0
22140,-99.0,-99.0,0.0,0,-99.0,-99.0,85.0,-99.0
22141,1.8,9.6,-99.0,8,0.0,0.5,100.0,1028.9
22142,8.3,10.1,0.0,7,0.0,2.3,88.0,-99.0
22143,15.1,5.2,0.0,8,0.1,4.2,94.0,1027.5
22144,10.8,4.5,0.0,7,0.0,3.0,93.0,-99.0
22145,10.8,6.1,-99.0,8,0.0,3.0,90.0,-99.0
22146,32.8,12.8,0.0,9,0.0,9.1,75.0,-99.0
22147,1.1,10.6,0.0,4,-99.0,0.3,90.0,-99.0
22148,5.0,10.4,0.0,7,-99.0,1.4,58.0,1028.2
22149,4.0,8.2,-99.0,7,-99.0,1.1,73.0,-99.0
22150,2.5,10.5,0.0,5,0.0,0.7,86.0,-99.0
22151,-99.0,-99.0,-99.0,0,0.0,-99.0,-99.0,-99.0
22152,5.4,10.4,0.0,0,0.0,1.5,75.0,-99.0
22153,2.2,16.4,0.0,5,0.1,0.6,77.0,-99.0
22154,12.6,7.0,0.0,7,0.0,3.5,81.0,-99.0
22155,14.0,5.9,-99.0,7,0.0,3.9,85.0,-99.0
22156,6.5,16.2,0.0,5,0.0,1.8,90.0,-99.0
22157,2.9,8.9,-99.0,6,0.0,0.8,92.0,-99.0
22158,4.7,6.6,0.0,8,0.0,1.3,79.0,-99.0
22159,12.2,7.3,-99.0,8,0.0,3.4,77.0,1028.3
22160,2.2,10.2,0.0,6,-99.0,0.6,94.0,-99.0
22161,9.7,8.8,0.0,8,0.0,2.7,70.0,1027.0
22162,7.2,11.5,-99.0,9,0.0,2.0,67.0,-99.0
22163,3.6,7.0,0.3,6,0.0,1.0,89.0,-99.0
22164,15.1,6.8,0.0,8,0.0,4.2,81.0,-99.0
22165,18.7,5.0,0.0,7,0.0,5.2,99.0,-99.0
22166,0.4,10.0,0.0,9,0.0,0.1,86.0,-99.0
22167,-99.0,10.0,0.0,7,0.0,-99.0,91.0,-99.0
22168,11.2,6.9,0.0,7,0.0,3.1,79.0,-99.0
22169,14.0,13.2,0.0,9,0.0,3.9,75.0,1030.0
22170,38.2,3.8,0.0,8,0.0,10.6,92.0,-99.0
22171,6.8,7.3,0.0,8,0.0,1.9,86.0,-99.0
22172,-99.0,5.1,-99.0,0,0.0,-99.0,99.0,-99.0
22173,5.0,9.7,0.0,4,0.0,1.4,59.0,-99.0
22174,7.2,15.7,0.1,7,0.0,2.0,76.0,-99.0
22175,6.1,11.2,-99.0,5,0.0,1.7,90.0,-99.0
22176,18.0,8.0,-99.0,7,0.0,5.0,66.0,-99.0
22177,8.3,12.5,0.0,9,0.0,2.3,86.0,1030.3
22178,21.2,-99.0,-99.0,9,0.0,5.9,-99.0,1030.3
22179,6.1,12.3,0.0,9,0.0,1.7,92.0,-99.0
22180,0.0,10.6,0.0,6,0.0,0.0,-99.0,-99.0
22181,1.4,11.1,0.0,5,0.0,0.4,90.0,-99.0
22182,13.7,12.6,-99.0,8,0.0,3.8,77.0,-99.0
22183,3.2,9.0,0.0,8,0.0,0.9,92.0,-99.0
22184,12.2,8.9,0.0,9,0.0,3.4,-99.0,-99.0
22185,5.8,10.8,0.0,2,0.0,1.6,93.0,1030.7
22186,10.1,10.4,0.0,8,0.0,2.8,98.0,-99.0
22187,2.5,12.3,0.0,9,0.0,0.7,78.0,-99.0
22188,4.0,15.3,0.0,4,0.0,1.1,77.0,-99.0
22189,4.0,-99.0,0.0,9,0.0,1.1,-99.0,-99.0
22190,2.2,10.7,0.0,6,0.0,0.6,90.0,1029.6
22191,7.2,11.8,0.0,9,0.0,2.0,90.0,-99.0
22192,4.7,18.5,0.0,6,0.0,1.3,74.0,1033.9
22193,20.2,18.9,0.0,7,0.0,5.6,80.0,1034.1
22194,7.9,13.9,-99.0,6,0.0,2.2,82.0,1035.5
22195,2.9,-99.0,-99.0,9,0.0,0.8,75.0,-99.0
22196,15.5,15.4,-99.0,8,0.0,4.3,79.0,1036.0
22197,11.5,16.2,0.0,6,0.0,3.2,80.0,1035.6
22198,6.1,14.0,0.0,2,0.0,1.7,88.0,-99.0
22199,-99.0,15.8,-99.0,0,0.0,-99.0,74.0,1036.4
22200,5.8,16.7,0.0,9,0.0,1.6,64.0,1036.5
22201,9.7,-99.0,0.0,2,0.0,2.7,-99.0,-99.0
22202,25.2,18.6,-99.0,2,0.0,7.0,61.0,1031.1
22203,4.0,11.4,0.0,8,0.0,1.1,79.0,-99.0
22204,7.9,18.5,0.0,3,0.0,2.2,61.0,-99.0
22205,14.8,17.7,-99.0,3,0.0,4.1,65.0,1031.4
22206,-99.0,9.5,0.0,0,0.0,-99.0,56.0,-99.0
22207,3.6,12.9,0.0,8,0.0,1.0,78.0,-99.0
22208,9.4,10.3,0.0,5,0.0,2.6,88.0,-99.0
22209,7.6,12.2,0.0,8,0.0,2.1,79.0,-99.0
22210,3.6,8.4,-99.0,7,0.0,1.0,78.0,-99.0
22211,3.2,5.7,0.0,3,0.0,0.9,92.0,-99.0
22212,11.9,5.5,-99.0,7,0.0,3.3,89.0,-99.0
22213,5.4,8.2,-99.0,6,-99.0,1.5,80.0,-99.0
22214,-99.0,8.4,-99.0,0,-99.0,-99.0,79.0,-99.0
22215,10.8,7.6,-99.0,7,0.0,3.0,81.0,-99.0
22216,-99.0,3.8,-99.0,0,-99.0,-99.0,100.0,-99.0
22217,7.6,8.6,-99.0,6,0.0,2.1,-99.0,-99.0
22218,11.2,6.7,-99.0,8,0.0,3.1,79.0,-99.0
22219,22.3,4.3,-99.0,8,0.0,6.2,96.0,-99.0
22220,14.0,5.9,-99.0,8,0.0,3.9,79.0,-99.0
22221,14.0,5.4,-99.0,7,-99.0,3.9,94.0,-99.0
22222,1.4,11.1,0.0,7,0.0,0.4,92.0,1029.6
22223,6.1,10.1,0.0,6,0.0,1.7,85.0,-99.0
22224,5.0,10.0,0.0,7,0.1,1.4,97.0,1029.9
22225,4.0,10.4,0.0,1,0.0,1.1,86.0,-99.0
22226,59.8,5.5,0.0,1,0.0,16.6,96.0,-99.0
22227,-99.0,11.0,-99.0,0,0.0,-99.0,84.0,1029.3
22228,9.7,11.9,0.0,7,0.0,2.7,66.0,1029.3
22229,-99.0,5.6,-99.0,0,-99.0,-99.0,81.0,-99.0
22230,11.9,9.1,0.0,8,0.0,3.3,91.0,1028.6
22231,16.9,12.1,0.0,9,0.0,4.7,76.0,1029.7
22232,13.7,7.5,0.0,7,0.0,3.8,88.0,1029.2
22233,-99.0,-99.0,0.0,7,0.0,-99.0,-99.0,-99.0
22234,12.2,9.7,0.0,8,0.0,3.4,73.0,-99.0
22235,5.4,7.7,0.0,7,0.0,1.5,76.0,1027.5
22236,37.8,1.3,0.0,8,0.0,10.5,100.0,-99.0
22237,9.4,8.6,0.0,9,0.0,2.6,72.0,1027.6
22238,3.2,7.1,0.0,5,0.0,0.9,96.0,-99.0
22239,2.9,7.4,-99.0,8,0.0,0.8,-99.0,-99.0
22240,13.7,6.9,0.0,7,0.0,3.8,70.0,1027.3
22241,24.8,6.9,-99.0,8,0.0,6.9,78.0,-99.0
22242,9.7,11.8,0.0,8,0.0,2.7,78.0,1030.3
22243,5.0,9.0,0.0,7,0.0,1.4,86.0,-99.0
22244,6.1,9.6,0.0,7,-99.0,1.7,86.0,-99.0
22245,23.4,13.7,-99.0,0,0.0,6.5,76.0,1030.3
22246,17.3,9.8,0.0,8,0.0,4.8,78.0,-99.0
22247,11.5,-99.0,0.0,7,0.0,3.2,83.0,-99.0
22248,10.8,8.3,0.0,8,0.0,3.0,83.0,-99.0
22249,3.2,8.3,0.0,4,0.0,0.9,86.0,-99.0
22250,1.1,8.5,2.3,9,0.0,0.3,86.0,-99.0
22251,3.6,10.2,0.0,6,0.0,1.0,99.0,-99.0
22252,7.2,13.4,0.0,7,0.0,2.0,87.0,-99.0
22253,2.2,12.9,0.1,5,0.0,0.6,66.0,-99.0
22254,10.1,7.4,0.0,8,0.0,2.8,85.0,-99.0
22255,-99.0,9.0,-99.0,0,0.0,-99.0,83.0,-99.0
22256,5.0,8.2,0.0,7,0.0,1.4,90.0,-99.0
22257,4.0,11.4,0.0,8,0.0,1.1,93.0,1028.8
22258,6.8,8.5,0.0,8,-99.0,1.9,86.0,1028.1
22259,21.2,4.1,-99.0,8,-99.0,5.9,91.0,-99.0
22260,4.3,10.0,-99.0,8,0.0,1.2,79.0,-99.0
22261,-99.0,9.9,-99.0,0,0.0,-99.0,96.0,-99.0
22262,2.9,11.0,-99.0,8,0.0,0.8,89.0,-99.0
22263,2.9,9.6,-99.0,8,0.0,0.8,87.0,-99.0
22264,6.5,10.6,-99.0,8,0.0,1.8,83.0,-99.0
22265,2.2,9.8,-99.0,4,0.0,0.6,90.0,-99.0
22266,9.0,9.1,-99.0,6,-99.0,2.5,78.0,-99.0
22267,13.3,8.7,0.0,8,-99.0,3.7,-99.0,-99.0
22268,4.3,8.9,-99.0,8,0.0,1.2,76.0,-99.0
22269,22.3,11.7,-99.0,8,0.0,6.2,70.0,-99.0
22270,12.6,13.2,0.0,8,0.0,3.5,63.0,1029.9
22271,4.3,13.9,-99.0,6,0.0,1.2,60.0,1030.0
22272,15.8,15.1,-99.0,1,0.0,4.4,58.0,1029.9
22273,17.3,16.1,-99.0,9,-99.0,4.8,57.0,1030.9
22274,20.9,11.8,-99.0,8,0.0,5.8,66.0,1030.5
22275,9.7,15.4,711.7,9,0.0,2.7,89.0,-99.0
22276,3.6,8.7,197.8,2,-99.0,1.0,98.0,1029.2
22277,4.0,9.6,230.1,9,0.6,1.1,98.0,1029.6
22278,18.7,18.5,-99.0,6,0.0,5.2,88.0,1033.0
22279,4.0,10.9,429.7,7,0.0,1.1,91.0,1029.8
22280,2.2,11.3,321.6,8,0.1,0.6,88.0,1029.8
22281,10.1,11.4,317.1,4,0.1,2.8,93.0,1029.3
22282,7.2,7.7,-99.0,5,0.0,2.0,88.0,1031.5
22283,16.6,13.1,1548.2,2,0.0,4.6,77.0,-99.0
22284,4.3,11.2,-99.0,4,0.0,1.2,68.0,-99.0
22285,7.6,16.1,-99.0,8,0.0,2.1,73.0,-99.0
22286,1.8,16.0,-99.0,2,0.0,0.5,100.0,-99.0
22287,7.9,14.9,963.0,8,0.0,2.2,68.0,1030.8
22288,-99.0,12.2,-99.0,0,0.0,-99.0,88.0,-99.0
22289,22.7,18.9,233.8,3,0.0,6.3,67.0,-99.0
22290,15.5,8.3,1115.1,6,0.0,4.3,75.0,-99.0
22291,11.9,16.1,-99.0,4,0.0,3.3,86.0,1031.5
22292,-99.0,14.6,279.7,0,0.0,-99.0,81.0,-99.0
22293,-99.0,17.6,747.3,0,0.0,-99.0,67.0,-99.0
22294,-99.0,9.5,1463.3,0,0.0,-99.0,81.0,-99.0
22295,37.4,9.4,1731.9,5,0.0,10.4,94.0,-99.0
22296,25.9,6.3,-99.0,2,0.1,7.2,100.0,-99.0
22297,-99.0,5.7,-99.0,0,0.0,-99.0,100.0,-99.0
22298,-99.0,11.5,338.9,0,0.0,-99.0,44.0,-99.0
22299,2.9,14.4,-99.0,6,0.0,0.8,77.0,-99.0
22300,9.0,16.5,-99.0,4,0.0,2.5,74.0,-99.0
22301,18.0,17.2,-99.0,9,0.0,5.0,71.0,-99.0
22302,-99.0,9.5,-99.0,0,0.0,-99.0,82.0,-99.0
22303,50.0,9.7,-99.0,3,0.0,13.9,100.0,-99.0
22304,18.7,10.3,855.6,6,0.0,5.2,100.0,-99.0
22305,-99.0,15.2,670.5,0,0.0,-99.0,67.0,-99.0
22306,9.7,20.3,-99.0,6,0.0,2.7,58.0,1029.3
22307,6.1,13.9,-99.0,8,0.0,1.7,82.0,-99.0
22308,6.8,17.7,-99.0,6,0.0,1.9,67.0,1029.4
22309,11.2,8.6,1484.0,8,0.0,3.1,73.0,1028.6
22310,7.2,13.9,-99.0,8,0.0,2.0,74.0,-99.0
22311,0.7,16.7,369.7,3,0.0,0.2,72.0,-99.0
22312,2.9,9.9,217.3,1,-99.0,0.8,95.0,1030.6
22313,9.7,18.0,-99.0,3,0.0,2.7,63.0,1030.0
22314,8.6,14.0,947.6,8,0.0,2.4,78.0,1030.1
22315,17.3,14.9,1638.4,8,0.0,4.8,65.0,-99.0
22316,1.8,10.8,873.2,4,0.0,0.5,88.0,-99.0
22317,10.4,12.3,-99.0,8,0.0,2.9,70.0,-99.0
22318,-99.0,-99.0,0.0,0,-99.0,-99.0,72.0,-99.0
22319,6.5,11.8,-99.0,8,0.1,1.8,100.0,1028.2
22320,11.9,12.9,629.2,7,0.0,3.3,85.0,-99.0
22321,11.9,8.6,150.3,7,0.6,3.3,99.0,1027.4
22322,13.0,6.5,624.8,7,0.0,3.6,99.0,-99.0
22323,18.4,6.7,-99.0,7,0.0,5.1,95.0,-99.0
22324,18.7,13.3,1371.1,1,0.0,5.2,77.0,-99.0
22325,2.2,10.8,287.1,1,-99.0,0.6,97.0,-99.0
22326,11.5,10.7,301.9,6,-99.0,3.2,75.0,1028.6
22327,2.9,8.5,-99.0,7,-99.0,0.8,98.0,-99.0
22328,3.6,10.6,350.3,2,0.0,1.0,95.0,-99.0
22329,-99.0,-99.0,-99.0,0,0.0,-99.0,-99.0,-99.0
22330,1.4,9.7,362.9,0,0.0,0.4,90.0,-99.0
22331,6.8,15.7,518.8,4,0.1,1.9,90.0,-99.0
22332,15.1,8.8,758.1,7,0.0,4.2,74.0,-99.0
22333,15.1,8.7,-99.0,7,0.0,4.2,77.0,-99.0
22334,4.3,15.8,727.1,7,0.0,1.2,93.0,-99.0
22335,4.7,10.3,-99.0,5,0.0,1.3,89.0,-99.0
22336,6.8,10.1,1089.5,6,0.0,1.9,73.0,-99.0
22337,6.1,8.1,-99.0,5,0.0,1.7,84.0,1029.5
22338,4.3,11.5,489.9,5,-99.0,1.2,92.0,-99.0
22339,12.2,10.4,1053.0,7,0.0,3.4,68.0,1028.4
22340,15.8,13.9,-99.0,8,0.0,4.4,61.0,-99.0
22341,6.5,7.0,606.8,5,0.0,1.8,87.0,-99.0
22342,7.2,10.0,470.2,8,0.0,2.0,73.0,-99.0
22343,18.4,8.0,1167.3,6,0.0,5.1,93.0,-99.0
22344,1.1,10.9,445.8,9,0.0,0.3,83.0,-99.0
22345,-99.0,11.5,1519.2,4,0.0,-99.0,90.0,-99.0
22346,10.8,9.3,1279.2,7,0.0,3.0,73.0,-99.0
22347,7.6,14.0,1491.9,8,0.0,2.1,79.0,1030.5
22348,12.6,6.8,1309.8,8,0.0,3.5,80.0,-99.0
22349,7.2,10.6,1158.6,6,0.0,2.0,78.0,-99.0
22350,-99.0,7.0,-99.0,0,0.0,-99.0,95.0,-99.0
22351,4.3,10.4,1317.5,5,0.0,1.2,63.0,-99.0
22352,3.6,16.3,338.5,6,0.0,1.0,73.0,-99.0
22353,3.2,11.6,-99.0,6,0.0,0.9,88.0,-99.0
22354,7.9,10.6,-99.0,7,0.0,2.2,56.0,-99.0
22355,5.4,12.9,772.0,5,0.0,1.5,84.0,1030.5
22356,9.7,-99.0,-99.0,9,0.0,2.7,-99.0,1030.9
22357,5.4,14.0,959.2,5,0.0,1.5,87.0,-99.0
22358,2.2,13.0,693.3,5,0.0,0.6,-99.0,-99.0
22359,2.9,11.6,707.8,3,0.0,0.8,89.0,-99.0
22360,2.5,14.2,-99.0,4,0.0,0.7,81.0,-99.0
22361,5.8,13.4,860.1,8,0.0,1.6,84.0,-99.0
